artwork,imageUrl,caption,g
https://w3id.org/spice/imma/documentation/window,https://imma.ie/wp-content/uploads/2020/08/172.jpg,"Anne Madden, Window, 1985, Gouache on paper mounted on board, 130 x 100 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/window.jsonld
https://w3id.org/spice/imma/documentation/sonnys-day,https://imma.ie/wp-content/uploads/2018/11/116.jpg,"Martin Gale, Sonny’s Day, 1980, Oil on canvas, 107 x 137 cm, Collection Irish Museum of Modern Art, Donation, Maire and Maurice Foley, 2000 ",artworks/sonnys-day.jsonld
https://w3id.org/spice/imma/documentation/untitled-118,https://imma.ie/wp-content/uploads/2018/11/5086.jpg,"Ray Johnson, Untitled, 1965, Type-written letter with collage, 27.9 x 21.7 cm, Collection Irish Museum of Modern Art, Donation, Novak/O'Doherty Collection, 2015 ",artworks/untitled-118.jsonld
https://w3id.org/spice/imma/documentation/shelter-no-30,https://imma.ie/wp-content/uploads/2021/07/921.jpg,"Rochelle Rubinstein, Shelter, no. 30, 1995, Linocut printed, softoleum printed, and embroidered silk, 140 x 117 cm, Collection Irish Museum of Modern Art, Donated by the artist, 1995 ",artworks/shelter-no-30.jsonld
https://w3id.org/spice/imma/documentation/prayer-flags-and-snow-mountain-tibet,https://imma.ie/wp-content/uploads/2018/11/7493.jpg,"Susan Abrams, Prayer Flags and Snow Mountain, Tibet, 2001, Gelatin silver print, 21.8 x 28.9 cm, Collection Irish Museum of Modern Art, Donation, David Kronn Collection, 2015 ",artworks/prayer-flags-and-snow-mountain-tibet.jsonld
https://w3id.org/spice/imma/documentation/vegetation-and-dwelling-place,https://imma.ie/wp-content/uploads/2018/11/7392.jpg,"Maria Simonds-Gooding, Vegetation and Dwelling Place, 2003, Crushed clay, fresco pigment, plaster on board, 120 x 165 x 5 cm, Collection Irish Museum of Modern Art, Donation, 2014 ",artworks/vegetation-and-dwelling-place.jsonld
https://w3id.org/spice/imma/documentation/stamps-to-celebrate-50th-anniversary-of-the-founding-of-the-esb,https://imma.ie/wp-content/uploads/2018/11/834.jpg,"Robert Ballagh, Stamps (to celebrate 50th anniversary of the founding of the ESB), 1977, Printed paper, sheet of 10 x 10p stamps, 31.9 x 42.6 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/stamps-to-celebrate-50th-anniversary-of-the-founding-of-the-esb.jsonld
https://w3id.org/spice/imma/documentation/portrait-of-alice-liddell-after-lewis-carroll,https://imma.ie/wp-content/uploads/2020/02/1661.jpg,"Vik Muniz, Portrait of Alice Liddell, after Lewis Carroll, 2004, Chromogenic print from a digital file, mounted on aluminium, wooden frame, 253.5 x 184.5 cm, Collection Irish Museum of Modern Art, Purchase, 2004 ",artworks/portrait-of-alice-liddell-after-lewis-carroll.jsonld
https://w3id.org/spice/imma/documentation/loss-memory-tea-cups,https://imma.ie/wp-content/uploads/2018/11/3972.jpg,"Amelia Stein, Loss &amp; Memory – Tea Cups, 2002, Photograph, 25 x 25 cm, Collection Irish Museum of Modern Art, Donation, in memory of Mona and Mendel Stein, 2004 ",artworks/loss-memory-tea-cups.jsonld
https://w3id.org/spice/imma/documentation/transverberacion-ascendente,https://imma.ie/wp-content/uploads/2018/11/1225.jpg,"David Manzur, Transverberación Ascendente, 1978, Etching, 80 x 59.8 cm, Collection Irish Museum of Modern Art, Donation, Smurfit: Cartón y Papel de México, 2000 ",artworks/transverberacion-ascendente.jsonld
https://w3id.org/spice/imma/documentation/cardinal-6,https://imma.ie/wp-content/uploads/2018/11/784.jpg,"Paul Nugent, Cardinal 6, 1997, Oil &amp; acrylic on board, 85 x 55 cm, Collection Irish Museum of Modern Art, Purchase, 1997 ",artworks/cardinal-6.jsonld
https://w3id.org/spice/imma/documentation/between-the-eyes-t45,https://imma.ie/wp-content/uploads/2018/11/2784.jpg,"Richard Deacon, Between the Eyes, T45, 1989, Pencil and ink on tracing paper, 28.5 x 40.5 cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1994 ",artworks/between-the-eyes-t45.jsonld
https://w3id.org/spice/imma/documentation/drawing-3,https://imma.ie/wp-content/uploads/2018/11/3572.jpg,"Noel Sheridan, Drawing, 1958, Ink on paper, 18 x 25 cm Framed: 36 x 43 cm, Collection Irish Museum of Modern Art, Heritage Gift, 2002 ",artworks/drawing-3.jsonld
https://w3id.org/spice/imma/documentation/espacio-a-relieves-multiples,https://imma.ie/wp-content/uploads/2019/10/1249.jpg,"Leopoldo Novoa, Espacio a Relieves Múltiples, 1982, Etching, 56.2 x 76 cm, Collection Irish Museum of Modern Art, Donation, Smurfit: Cartón y Papel de México, 2000 ",artworks/espacio-a-relieves-multiples.jsonld
https://w3id.org/spice/imma/documentation/yagul-light-of-the-leaves-3,https://imma.ie/wp-content/uploads/2018/11/756.jpg,"Jan Hendrix, Yagul – Light of the Leaves, 1999, Screenprint, 37.1 x 25.4 cm, Collection Irish Museum of Modern Art, Purchase, 1999 ",artworks/yagul-light-of-the-leaves-3.jsonld
https://w3id.org/spice/imma/documentation/contrastes,https://imma.ie/wp-content/uploads/2020/03/604.jpg,"Roberta Cabrera, Contrastes, 1974, Screenprint, 76.4 x 55.7 cm, Collection Irish Museum of Modern Art, Donation, Smurfit: Cartón y Papel de México, 2000 ",artworks/contrastes.jsonld
https://w3id.org/spice/imma/documentation/bird-2,https://imma.ie/wp-content/uploads/2018/11/7184.jpg,"Kenneth Hall, Bird, 1945, Oil on canvas, 26.5 x 36 cm, Collection Irish Museum of Modern Art, Donation, Patrick Scott, 2013 ",artworks/bird-2.jsonld
https://w3id.org/spice/imma/documentation/untitled-43,https://imma.ie/wp-content/uploads/2019/10/1227.jpg,"Gavin Turk, Untitled, 1994, Screen printed in luminous ink on cream paper, 47 x 61 cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1994 ",artworks/untitled-43.jsonld
https://w3id.org/spice/imma/documentation/meditation-painting-11,https://imma.ie/wp-content/uploads/2018/11/189.jpg,"Patrick Scott, Meditation Painting 11, 2006, Gold leaf and palladium on linen, 183 x 183 cm, Collection Irish Museum of Modern Art, Purchase, 2006 ",artworks/meditation-painting-11.jsonld
https://w3id.org/spice/imma/documentation/little-orphan-annie-is-forty,https://imma.ie/wp-content/uploads/2018/11/5094.jpg,"Richard Merkin, Little Orphan Annie is Forty, 1965, Pastel on paper, 74.7 x 96.5 cm Framed: 96 x 104 x 7 cm, Collection Irish Museum of Modern Art, Donation, Novak/O'Doherty Collection, 2015 ",artworks/little-orphan-annie-is-forty.jsonld
https://w3id.org/spice/imma/documentation/i-heart-lesbians,https://imma.ie/wp-content/uploads/2021/04/9541.jpg,"Breda Lynch, I ‘heart’ lesbians, 2016, cyanotype print, 59.4 x 84.1 cm, Collection Irish Museum of Modern Art, Purchase, 2021, 2021 ",artworks/i-heart-lesbians.jsonld
https://w3id.org/spice/imma/documentation/untitled-134,https://imma.ie/wp-content/uploads/2020/01/186.jpg,"Camille Souter, Untitled, 1956, Oil on newspaper with Italian text, Framed: 76.1 x 58.9 x 1.8 cm 55.7 x 40.5 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/untitled-134.jsonld
https://w3id.org/spice/imma/documentation/yagul-light-of-the-leaves-6,https://imma.ie/wp-content/uploads/2018/11/759.jpg,"Jan Hendrix, Yagul – Light of the Leaves, 1999, Screenprint, 37.1 x 25.4 cm, Collection Irish Museum of Modern Art, Purchase, 1999 ",artworks/yagul-light-of-the-leaves-6.jsonld
https://w3id.org/spice/imma/documentation/habitation-extended-enclosure,https://imma.ie/wp-content/uploads/2018/11/1115.jpg,"Maria Simonds-Gooding, Habitation &amp; Extended Enclosure, 1995, Plaster on board, 119 x 165 cm, Collection Irish Museum of Modern Art, Purchase, 1995 ",artworks/habitation-extended-enclosure.jsonld
https://w3id.org/spice/imma/documentation/goat-woman,https://imma.ie/wp-content/uploads/2021/04/9549.jpg,"Breda Lynch, Goat Woman, 2016, cyanotype print, 118.9 x 84.1 cm, Collection Irish Museum of Modern Art, Purchase, 2021, 2021 ",artworks/goat-woman.jsonld
https://w3id.org/spice/imma/documentation/self-portrait-with-blue-black-and-red,https://imma.ie/wp-content/uploads/2019/10/218.jpg,"Brian Bourke, Self Portrait with Blue, Black and Red, 2004, Mixed media on paper, 65 x 56 cm, Collection Irish Museum of Modern Art, Purchase, 2005 ",artworks/self-portrait-with-blue-black-and-red.jsonld
https://w3id.org/spice/imma/documentation/the-troubles-an-artists-document-of-ulster-78,https://imma.ie/wp-content/uploads/2018/11/5722.jpg,"Les Levine, The Troubles: an Artist’s Document of Ulster, 1972, Archival cibachrome, 27.9 x 35.6 cm, Collection Irish Museum of Modern Art, Donated by the artist in memory of his parents Muriel McMahon and Charles Levine, 2010 ",artworks/the-troubles-an-artists-document-of-ulster-78.jsonld
https://w3id.org/spice/imma/documentation/bahnhofstrasse-pomes-penyeach,https://imma.ie/wp-content/uploads/2018/11/3955.jpg,"Sean Scully, Bahnhofstrasse – Pomes Penyeach, 1993, Etching, 54 x 40 cm (sheet), Collection Irish Museum of Modern Art, Purchase, 2004 ",artworks/bahnhofstrasse-pomes-penyeach.jsonld
https://w3id.org/spice/imma/documentation/aurora-borealis-arcs,https://imma.ie/wp-content/uploads/2018/11/2176.jpg,"Anne Madden, Aurora Borealis, Arcs, 2006, Oil on linen, 178 x 356 cm, Collection Irish Museum of Modern Art, Purchase, 2007 ",artworks/aurora-borealis-arcs.jsonld
https://w3id.org/spice/imma/documentation/salt-marsh-suite,https://imma.ie/wp-content/uploads/2018/11/6184.jpg,"Suzanne Caporael, Salt Marsh Suite, 2003, Lithograph with hand painting, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 2001 ",artworks/salt-marsh-suite.jsonld
https://w3id.org/spice/imma/documentation/bone-box-41,https://imma.ie/wp-content/uploads/2018/11/325.jpg,"Barrie Cooke, Bone Box 41, 1967, Mixed media, including plaster, paint, perspex, 18.7 x 25.2 x 12.9 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/bone-box-41.jsonld
https://w3id.org/spice/imma/documentation/the-problem-with-adjectives,https://imma.ie/wp-content/uploads/2021/04/9060.jpg,"Helen O'Leary, The Problem with Adjectives, 2017, Egg tempera, bole clay and silver leaf on constructed wood, 48.9 x 48.9 x 14 cm, Collection Irish Museum of Modern Art, Purchase, Hennessy Art Fund for IMMA Collection, 2018 ",artworks/the-problem-with-adjectives.jsonld
https://w3id.org/spice/imma/documentation/no-title,https://imma.ie/wp-content/uploads/2021/04/9495.jpg,"Sarah Pierce, No Title, 2017, Six single channel videos (exercises 1 – 6), drawings on paper (exercise 7), objects and materials, Collection Irish Museum of Modern Art, Purchase, 2021, 2021 ",artworks/no-title.jsonld
https://w3id.org/spice/imma/documentation/study-for-arcadia,https://imma.ie/wp-content/uploads/2018/11/226.jpg,"Gary Coyle, Study for Arcadia, 2004, Charcoal on paper, 53 x 67 cm, Collection Irish Museum of Modern Art, Purchase, 2006 ",artworks/study-for-arcadia.jsonld
https://w3id.org/spice/imma/documentation/attempt-to-raise-hell,https://imma.ie/wp-content/uploads/2018/11/1501.jpg,"Dennis Oppenheim, Attempt to Raise Hell, 1974, Cast iron bell suspended from the ceiling, seated figure with coloured cast aluminium head and hands, cloth and felt suit, wooden base with timing mechanism, 182.8 x 182.8 x 121.9 cm, Collection Irish Museum of Modern Art, Purchase, 2001 ",artworks/attempt-to-raise-hell.jsonld
https://w3id.org/spice/imma/documentation/between-the-eyes-t29,https://imma.ie/wp-content/uploads/2018/11/2768.jpg,"Richard Deacon, Between the Eyes, T29, 1990, Pencil and ink on tracing paper, Framed: 78 x 62 cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1994 ",artworks/between-the-eyes-t29.jsonld
https://w3id.org/spice/imma/documentation/present-time,https://imma.ie/wp-content/uploads/2020/02/893.jpg,"Antony Gormley, Present Time, 1988, Oil and pigment on paper, 28 x 38 cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1995 ",artworks/present-time.jsonld
https://w3id.org/spice/imma/documentation/sleeper-viii,https://imma.ie/wp-content/uploads/2020/12/1845.jpg,"Hughie O'Donoghue, Sleeper VIII, 1988, Oil on linen canvas, diptych, 274 x 458 cm, Collection Irish Museum of Modern Art, Gift, The American Ireland Fund, 2010 ",artworks/sleeper-viii.jsonld
https://w3id.org/spice/imma/documentation/untitled-zalla-2,https://imma.ie/wp-content/uploads/2020/02/1748.jpg,"Patrick Michael Fitzgerald, Untitled (Zalla), 2002, Pencil and coloured pencil on paper, 29 x 23 cm, Collection Irish Museum of Modern Art, Purchase, 2005 ",artworks/untitled-zalla-2.jsonld
https://w3id.org/spice/imma/documentation/crows-new-mown-field-slieveardagh-ballykeefe-hill-physicianstown-callan,https://imma.ie/wp-content/uploads/2020/01/1426.jpg,"Tony O'Malley, Crows &amp; New Mown Field, Slieveardagh &amp; Ballykeefe Hill, Physicianstown, Callan, 1980, Gouache, pen and pigment on paper, 25 x 35 cm, Collection Irish Museum of Modern Art, Heritage Gift from the McClelland Collection by Noel and Anne Marie Smyth, 2004 ",artworks/crows-new-mown-field-slieveardagh-ballykeefe-hill-physicianstown-callan.jsonld
https://w3id.org/spice/imma/documentation/the-sky-looks-down-on-almost-as-many-things-as-the-ceiling,https://imma.ie/wp-content/uploads/2018/11/7217.jpg,"Aleana Egan, The sky looks down on almost as many things as the ceiling, 2013, Card, tape, filler, varnish, steel, 204 x 152 x 25 cm, Collection Irish Museum of Modern Art, Donation, 2013 ",artworks/the-sky-looks-down-on-almost-as-many-things-as-the-ceiling.jsonld
https://w3id.org/spice/imma/documentation/portrait-head-2,https://imma.ie/wp-content/uploads/2020/08/7558.jpg,"Lucian Freud, Portrait Head, 2001, Etching, Plate: 59.7 x 46.2 cm Sheet: 72.4 x 57.1 cm, Collection Irish Museum of Modern Art, On Loan, Private Collection ",artworks/portrait-head-2.jsonld
https://w3id.org/spice/imma/documentation/drawing-with-vanishing-point,https://imma.ie/wp-content/uploads/2018/11/900.jpg,"Mark Manders, Drawing with Vanishing Point, 2005, Pencil on paper, 65 x 50 cm, Collection Irish Museum of Modern Art, Donation, the artist, 2005 ",artworks/drawing-with-vanishing-point.jsonld
https://w3id.org/spice/imma/documentation/conflicting-view,https://imma.ie/wp-content/uploads/2018/11/1973.jpg,"Theo McNab, Conflicting View, 1975, Metal rod / Acrylic on canvas, 29.7 x 26.7 x 4.4 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/conflicting-view.jsonld
https://w3id.org/spice/imma/documentation/still-in-the-darkness,https://imma.ie/wp-content/uploads/2021/04/9488.jpg,"Bassam Al-Sabah, Still, In The Darkness, 2019, Hand tufted rug, 100% Wool on hessian backing, approx. 170 x 150 cm, Collection Irish Museum of Modern Art, Purchase, 2021, 2021 ",artworks/still-in-the-darkness.jsonld
https://w3id.org/spice/imma/documentation/loss-memory-stationery-box,https://imma.ie/wp-content/uploads/2018/11/3713.jpg,"Amelia Stein, Loss &amp; Memory – Stationery Box, 2002, Photograph, 25 x 25 cm, Collection Irish Museum of Modern Art, Donation, in memory of Mona and Mendel Stein, 2004 ",artworks/loss-memory-stationery-box.jsonld
https://w3id.org/spice/imma/documentation/the-troubles-an-artists-document-of-ulster-2,https://imma.ie/wp-content/uploads/2018/11/5645.jpg,"Les Levine, The Troubles: an Artist’s Document of Ulster, 1972, Archival cibachrome, 27.9 x 35.6 cm, Collection Irish Museum of Modern Art, Donated by the artist in memory of his parents Muriel McMahon and Charles Levine, 2010 ",artworks/the-troubles-an-artists-document-of-ulster-2.jsonld
https://w3id.org/spice/imma/documentation/parodos,https://imma.ie/wp-content/uploads/2019/10/5153.jpg,"Clodagh Emoe, Parodos, 2009, Video (colour, sound), Duration: 7 min loop, Collection Irish Museum of Modern Art, Donation, 2010 ",artworks/parodos.jsonld
https://w3id.org/spice/imma/documentation/openings,https://imma.ie/wp-content/uploads/2018/11/173.jpg,"Anne Madden, Openings, 1979, Gouache on paper, 63.3 x 100.3 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/openings.jsonld
https://w3id.org/spice/imma/documentation/the-tain-cuchulainn-in-warp-spasm,https://imma.ie/wp-content/uploads/2019/05/138.jpg,"Louis le Brocquy, The Táin. Cúchulainn in warp-spasm, 1969, Aubusson Tapestry, Atelier René Duché, 1998, 184 x 129 cm, Collection Irish Museum of Modern Art, Heritage Gift by Brian Timmons, 2001 ",artworks/the-tain-cuchulainn-in-warp-spasm.jsonld
https://w3id.org/spice/imma/documentation/using-the-camera-as-a-club-5,https://imma.ie/wp-content/uploads/2020/01/5468.jpg,"Les Levine, Using the Camera as a Club, 1979, Etched on zinc; printed in sepia ink on buff German etching paper, 76.2 x 55.88 cm, Collection Irish Museum of Modern Art, Donated by the artist, 2010 ",artworks/using-the-camera-as-a-club-5.jsonld
https://w3id.org/spice/imma/documentation/lake-and-blue-mountains-of-connemara,https://imma.ie/wp-content/uploads/2021/05/1352.jpg,"Paul Henry, Lake and Blue Mountains of Connemara, Oil on canvas, 40 x 60 cm, Collection Irish Museum of Modern Art, Heritage Gift from the McClelland Collection by Noel and Anne Marie Smyth, 2004 ",artworks/lake-and-blue-mountains-of-connemara.jsonld
https://w3id.org/spice/imma/documentation/figure-with-iron-ruler,https://imma.ie/wp-content/uploads/2019/05/899.jpg,"Mark Manders, Figure With Iron Ruler, 2004, Painted aluminium, iron and various materials, 220 x 155 x 165 cm, Collection Irish Museum of Modern Art, Donation, the artist, 2005 ",artworks/figure-with-iron-ruler.jsonld
